game_id,role,player,metric,value,winner
019,Werewolf,Riley,WolfVotePrecision,1.0,Werewolves
019,Werewolf,Meg,WolfVotePrecision,1.0,Werewolves
020,Seer,Nhan,WIA,0.09999999999999998,Werewolves
020,Guard,Cong,WIA,0.16666666666666666,Werewolves
020,Witch,Nam,WIA,0.3,Werewolves
020,Villager,Jin,WIA,0.09999999999999998,Werewolves
020,Villager,Hoang,WIA,0.09999999999999998,Werewolves
020,Seer,Nhan,Brier,0.25,Werewolves
020,Guard,Cong,Brier,0.5091833333333333,Werewolves
020,Witch,Nam,Brier,0.2733333333333334,Werewolves
020,Villager,Jin,Brier,0.4354166666666666,Werewolves
020,Villager,Hoang,Brier,0.6095833333333333,Werewolves
020,Seer,Nhan,VotePrecision,0.0,Werewolves
020,Guard,Cong,VotePrecision,0.0,Werewolves
020,Witch,Nam,VotePrecision,0.0,Werewolves
020,Villager,Jin,VotePrecision,0.0,Werewolves
020,Villager,Hoang,VotePrecision,0.0,Werewolves
020,AllVillagers,round_1,WolfVoteShare,0.0,Werewolves
020,AllVillagers,round_2,WolfVoteShare,0.0,Werewolves
020,Werewolf,Riley,WolfVotePrecision,1.0,Werewolves
020,Werewolf,Meg,WolfVotePrecision,1.0,Werewolves
021,Guard,Nhan,WIA,0.09999999999999998,Werewolves
021,Witch,Cong,WIA,0.09999999999999998,Werewolves
021,Villager,Nam,WIA,0.2333333333333333,Werewolves
021,Villager,Jin,WIA,0.19999999999999998,Werewolves
021,Seer,Hoang,WIA,0.2333333333333333,Werewolves
021,Villager,Nam,Brier,0.3358333333333334,Werewolves
021,Seer,Hoang,Brier,0.3958333333333333,Werewolves
021,Guard,Nhan,Brier,0.39375,Werewolves
021,Witch,Cong,Brier,0.25,Werewolves
021,Villager,Jin,Brier,0.45930000000000004,Werewolves
021,Guard,Nhan,VotePrecision,0.0,Werewolves
021,Witch,Cong,VotePrecision,0.0,Werewolves
021,Villager,Nam,VotePrecision,0.0,Werewolves
021,Villager,Jin,VotePrecision,0.0,Werewolves
021,Seer,Hoang,VotePrecision,0.0,Werewolves
021,AllVillagers,round_1,WolfVoteShare,0.0,Werewolves
021,AllVillagers,round_2,WolfVoteShare,0.0,Werewolves
021,Werewolf,Riley,WolfVotePrecision,1.0,Werewolves
021,Werewolf,Meg,WolfVotePrecision,1.0,Werewolves
022,Witch,Nhan,WIA,0.09999999999999998,Werewolves
022,Villager,Cong,WIA,0.09999999999999998,Werewolves
022,Villager,Nam,WIA,0.09999999999999998,Werewolves
022,Seer,Jin,WIA,0.09999999999999998,Werewolves
022,Guard,Hoang,WIA,0.19999999999999998,Werewolves
022,Witch,Nhan,Brier,0.43916666666666665,Werewolves
022,Villager,Cong,Brier,0.36041666666666666,Werewolves
022,Villager,Nam,Brier,0.37333333333333335,Werewolves
022,Seer,Jin,Brier,0.25,Werewolves
022,Guard,Hoang,Brier,0.3975,Werewolves
022,Witch,Nhan,VotePrecision,0.0,Werewolves
022,Villager,Cong,VotePrecision,0.0,Werewolves
022,Villager,Nam,VotePrecision,0.0,Werewolves
022,Seer,Jin,VotePrecision,0.0,Werewolves
022,Guard,Hoang,VotePrecision,0.0,Werewolves
022,AllVillagers,round_1,WolfVoteShare,0.0,Werewolves
022,Werewolf,Riley,WolfVotePrecision,1.0,Werewolves
022,Werewolf,Meg,WolfVotePrecision,1.0,Werewolves
023,Villager,Nhan,WIA,0.09999999999999998,Werewolves
023,Villager,Cong,WIA,0.16666666666666666,Werewolves
023,Seer,Nam,WIA,0.09999999999999998,Werewolves
023,Guard,Jin,WIA,0.09999999999999998,Werewolves
023,Witch,Hoang,WIA,0.16666666666666666,Werewolves
023,Villager,Nhan,Brier,0.47291666666666665,Werewolves
023,Villager,Cong,Brier,0.6275000000000001,Werewolves
023,Seer,Nam,Brier,0.25,Werewolves
023,Guard,Jin,Brier,0.60875,Werewolves
023,Witch,Hoang,Brier,0.5721666666666666,Werewolves
023,Villager,Nhan,VotePrecision,0.0,Werewolves
023,Villager,Cong,VotePrecision,0.0,Werewolves
023,Seer,Nam,VotePrecision,0.0,Werewolves
023,Guard,Jin,VotePrecision,0.0,Werewolves
023,Witch,Hoang,VotePrecision,0.0,Werewolves
023,AllVillagers,round_1,WolfVoteShare,0.0,Werewolves
023,AllVillagers,round_2,WolfVoteShare,0.0,Werewolves
023,Werewolf,Riley,WolfVotePrecision,1.0,Werewolves
023,Werewolf,Meg,WolfVotePrecision,1.0,Werewolves
024,Villager,Nhan,WIA,0.15,Werewolves
024,Seer,Cong,WIA,0.09999999999999998,Werewolves
024,Guard,Nam,WIA,0.09999999999999998,Werewolves
024,Witch,Jin,WIA,0.39999999999999997,Werewolves
024,Villager,Hoang,WIA,0.4000000000000001,Werewolves
024,Villager,Nhan,Brier,0.42715,Werewolves
024,Seer,Cong,Brier,0.25,Werewolves
024,Guard,Nam,Brier,0.50625,Werewolves
024,Witch,Jin,Brier,0.38280000000000003,Werewolves
